"product-card href","card-logo src","card-img src","card-label","card-model","card-desc","card-price","card-price 2"
"https://www.rentalsegye.com/product.php?no=50222&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_TtgPoe0h_logo_lg_372x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_oD8AilV7_jlNsNcFyesmm382eTUpZusYCuAVnhZ_224x224.jpg","타사보상","WD723RK/E","[LG] 퓨리케어 오브제컬렉션 얼음 냉온정수기","29,900","0"
"https://www.rentalsegye.com/product.php?no=50796&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_TtgPoe0h_logo_lg_372x100.png","https://tlpartner.speedycdn.net/data/file/item_product/990098305_ju5opzBI_WD724_EB8F99EC9E91EC9DB4EBAFB8ECA780.gif","타사보상","WD724RK/H/E","[LG] 퓨리케어 AI 오브제컬렉션 냉동 얼음 냉온정수기","33,900","0"
"https://www.rentalsegye.com/product.php?no=49288&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_RW3hHro1_logo_sk_194x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_1n9MHf7o_WPU-IAC606_EC98A4ED8AB8EBB080EBB2A0EC9DB4ECA780_224x224.png","반값할인","WPU-IAC606","[SK매직] MEGA ICE 얼음정수기 mini","34,900","8,900"
"https://www.rentalsegye.com/product.php?no=48331&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_QmYlbwPv_logo_coway_391x100.png","https://tlpartner.speedycdn.net/data/file/item_product/990098305_RwL1abV2_ezgif.com-animated-gif-maker_28529.gif","타사보상","CHPI-5820L","[코웨이] 아이스 스탠드 정수기3","48,060","18,060"
"https://www.rentalsegye.com/product.php?no=47914&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_pRQd9fUT_logo_cuckoo_499x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_kql2bjG1_CP-AJS821SW_224x224.webp","타사보상","CP-AJS821SW","[쿠쿠] 대용량 PLUS 얼음 냉온정수기","39,860","13,860"
"https://www.rentalsegye.com/product.php?no=48609&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_TtgPoe0h_logo_lg_372x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-product486090_224x224.jpg","타사보상","WD520ACB","[LG] 퓨리케어 오브제컬렉션 맞춤 lite 냉온정수기","11,900","0"
"https://www.rentalsegye.com/product.php?no=48050&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_pRQd9fUT_logo_cuckoo_499x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_Rcs9zr1y_CP-AQS100EWH_224x224.jpg","타사보상","CP-AQS100EWH","[쿠쿠] 제로 100 미니 얼음 정수기","35,010","9,010"
"https://www.rentalsegye.com/product.php?no=48070&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_RW3hHro1_logo_sk_194x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_iz4kvpq0_WPU-MAC306SWH_224x224.jpg","반값할인","WPU-MAC306SWH","[SK매직] 투워터 직수 냉온정수기","35,900","9,900"
"https://www.rentalsegye.com/product.php?no=48500&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098305_YmrvaHWd_logo_ruhens_496x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_hY1vijMy_WHP-2200_224x224.webp","","WHP-2200","[루헨스] 중용량 탱크형 냉온정수기","31,900","7,900"
"https://www.rentalsegye.com/product.php?no=48501&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098305_YmrvaHWd_logo_ruhens_496x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_Tv2H4Ze3_WHP-3020_224x224.webp","","WHP-3020","[루헨스] 직수형 냉온정수기","34,900","10,900"
"https://www.rentalsegye.com/product.php?no=48502&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098305_YmrvaHWd_logo_ruhens_496x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_JZfdITQN_WHP-3030_224x224.webp","","WHP-3030","[루헨스] 직수형 냉정수기","32,900","8,900"
"https://www.rentalsegye.com/product.php?no=48503&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098305_YmrvaHWd_logo_ruhens_496x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_8GlYavEA_WHP-3300_224x224.webp","","WHP-3300","[루헨스] 더 프레임 직수형 냉온정수기","27,900","3,900"
"https://www.rentalsegye.com/product.php?no=48596&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_RW3hHro1_logo_sk_194x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_O81ATCFE_WPU-IAC506_224x224.jpg","반값할인","WPU-IAC506","[SK매직] MEGA ICE 얼음냉온정수기","41,500","15,500"
"https://www.rentalsegye.com/product.php?no=48835&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_QmYlbwPv_logo_coway_391x100.png","https://tlpartner.speedycdn.net/data/file/item_product/990098305_XYyCpmPB_CHP-7211N_V2.gif","반값할인","CHP-7211N_V2","[코웨이] 아이콘 정수기2 V2","25,110","0"
"https://www.rentalsegye.com/product.php?no=49323&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_pRQd9fUT_logo_cuckoo_499x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_DxcC6n1i_CP-SS101WSV_224x224.png","","CP-SS101WSV","[쿠쿠] 제로 100S 끓인물 얼음 냉온정수기 화이트","37,900","11,900"
"https://www.rentalsegye.com/product.php?no=48918&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_5K0fpZ9r_logo_samsung_482x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_vDUqsWxy_vMvL5BMQ5u3rMCgTtpwyuGB8KwKKrq_224x224.webp","","RWP90H15ANW/B/C","[삼성] 비스포크 AI 얼음 냉온정수기","58,000","35,000"
"https://www.rentalsegye.com/product.php?no=49127&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098305_YmrvaHWd_logo_ruhens_496x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_p04aTiRF_eIRKSuGsF1_224x224.jpg","","WHP-1800_RO","[루헨스] 대용량 지하수 냉온정수기","33,900","9,900"
"https://www.rentalsegye.com/product.php?no=49129&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098305_YmrvaHWd_logo_ruhens_496x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_A6jfp45Q_huyWeRJiV9_224x224.jpg","","WHP-1800S_RO","[루헨스] 대용량 지하수 냉온정수기","33,900","9,900"
"https://www.rentalsegye.com/product.php?no=49384&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_QmYlbwPv_logo_coway_391x100.png","https://tlpartner.speedycdn.net/data/file/item_product/990098305_hmAiZF5u_CP-7211N_V2_EB8F99EC9E91.gif","반값할인","CP-7211N_V2","[코웨이] 아이콘 정수기2 V2","23,310","0"
"https://www.rentalsegye.com/product.php?no=49415&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_qmb6PiHO_logo_winix_336x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_FaxnDcZB_TWHM120-PWK_224x224.jpg","","TWHM120-PWK","[위닉스] 컴팩트 얼음정수기 (화이트)","37,900","13,900"
"https://www.rentalsegye.com/product.php?no=49481&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_3rUDe0nN_logo_chungho_525x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_EFSQnIHv_EC9790EC8AA4ED9484EBA088ECB9B4ED8E98_EBB894EB9E99EC9790EB9494EC8598_front_224x224.png","","WF-60C90521M","[청호나이스] 에스프레카페 블랙에디션 커피머신 얼음정수기","48,900","18,900"
"https://www.rentalsegye.com/product.php?no=50184&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_qZYoMiDH_logo_quming_325x100.png","https://tlpartner.speedycdn.net/data/file/item_product/990098305_hWLDHOMk_HQPD11CC0G_EB8F99EC9E91.gif","","HQPD11CC0G","[현대큐밍] 딜라이트2 냉온정수기","26,900","1,900"
"https://www.rentalsegye.com/product.php?no=50699&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_TtgPoe0h_logo_lg_372x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-product506990_224x224.png","타사보상","WU923ACB/WB/NB/BB","[LG] 퓨리케어 오브제컬렉션 빌트인 냉온정수기","26,900","0"
"https://www.rentalsegye.com/product.php?no=50701&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_TtgPoe0h_logo_lg_372x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-product507010_224x224.jpg","타사보상","WU923AS","[LG] 퓨리케어 듀얼 빌트인 냉온정수기","26,900","0"
